Gene Name	Accession-1	Accession-2
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6474	b0926	ECK0917
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6092	b0174	ECK0173
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11893	b2010	ECK2004
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7073	b1990	ECK1985
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6892	b1655	ECK1651
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7834	b4144	ECK4138
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11253	b0925	ECK0916
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11173	b3120	ECK3109
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6422	b0819	ECK0809
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7693	b3257	ECK3244
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11108	b0707	ECK0696
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7608	b3090	ECK3081
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10083	b0390	ECK0385
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7492	b2873	ECK2869
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10379	b3430	ECK3416
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7382	b2647	ECK2644
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6215	b0363	ECK0360
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7188	b2294	ECK2288
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10377	b3429	ECK3415
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7014	b1841	ECK1842
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6852	b1594	ECK1589
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6964	b1777	ECK1775
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11381	b3049	ECK3038
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6840	b1582	ECK1577
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10378	b3432	ECK3418
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6651	b1313	ECK1308
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7099	b2054	ECK2048
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6504	b0983	ECK0974
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7095	b2044	ECK2038
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6403	b0786	ECK0775
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11790	b2050	ECK2044
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6252	b0457	ECK0451
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7106	b2061	ECK2055
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-9609	b4425	ECK1223
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7103	b2058	ECK2052
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16685	b4722	ECK4579
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7100	b2055	ECK2049
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10651	b4685	ECK4500
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7096	b2045	ECK2039
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10438	b4512	ECK0592
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7104	b2059	ECK2053
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12379	b1868	ECK1869
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7101	b2056	ECK2050
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12256	b3529	ECK3514
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7098	b2047	ECK2041
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11995	b2118	ECK2109
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7094	b2043	ECK2037
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11860	b3896	ECK3889
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11789	b2051	ECK2045
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11713	b3689	ECK3681
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7105	b2060	ECK2054
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11516	b1188	ECK1176
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7102	b2057	ECK2051
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7941	b4353	ECK4343
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6406	b0789	ECK0778
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11292	b3003	ECK2997
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6551	b1046	ECK1032
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11261	b0851	ECK0842
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-9662	b4517	ECK0982
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7823	b4110	ECK4103
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11674	b3059	ECK3049
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11161	b2928	ECK2924
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11437	b1090	ECK1076
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7681	b3233	ECK3222
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11047	b3453	ECK3437
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11084	b0081	ECK0082
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10720	b4097	ECK4090
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7568	b4469	ECK3007
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6478	b0936	ECK0927
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7461	b2833	ECK2829
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10783	b3725	ECK3718
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7321	b2513	ECK2509
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10717	b4100	ECK4093
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7173	b2266	ECK2260
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10738	b3821	ECK3815
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6998	b1820	ECK1818
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10413	b3779	ECK3771
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6945	b1750	ECK1748
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11403	b2502	ECK2498
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6807	b1520	ECK1513
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10725	b4092	ECK4085
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6629	b1202	ECK1190
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11048	b3450	ECK3434
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6482	b0940	ECK0931
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10721	b4096	ECK4089
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6387	b0718	ECK0707
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10718	b4099	ECK4092
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6230	b0387	ECK0382
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG20091	b3608	ECK3598
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-8891	b4595	ECK4405
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10755	b4226	ECK4222
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16662	b4760	ECK4617
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10715	b4102	ECK4095
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10647	b4680	ECK4495
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10734	b3728	ECK3721
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12875	b0772	ECK0761
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11510	b2501	ECK2497
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12342	b4385	ECK4377
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10727	b0383	ECK0378
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12224	b3487	ECK3472
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10719	b4098	ECK4091
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11951	b4078	ECK4071
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10716	b4101	ECK4094
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11839	b3873	ECK3866
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10735	b3724	ECK3717
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11684	b3655	ECK3645
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10728	b0399	ECK0393
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11472	b3832	ECK3826
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11401	b0384	ECK0379
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7915	b4303	ECK4292
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10723	b4094	ECK4087
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11214	b4360	ECK4350
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11955	b4083	ECK4076
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7756	b3439	ECK3424
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10089	b3801	ECK3794
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11139	b1908	ECK1907
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6908	b1682	ECK1678
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7657	b3190	ECK3179
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6905	b1679	ECK1675
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10849	b0497	ECK0491
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6477	b0935	ECK0926
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7550	b2984	ECK2978
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10194	b2751	ECK2746
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7443	b2777	ECK2771
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7455	b2811	ECK2807
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7298	b2475	ECK2471
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10189	b2762	ECK2757
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7162	b2249	ECK2242
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10183	b2422	ECK2417
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6995	b1811	ECK1809
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6909	b1683	ECK1679
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6914	b1688	ECK1685
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11601	b2522	ECK2519
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6763	b1452	ECK1446
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6906	b1680	ECK1676
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6608	b1168	ECK1155
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10929	b3917	ECK3909
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6460	b0877	ECK0868
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6479	b0937	ECK0928
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6355	b0648	ECK0641
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10195	b2425	ECK2420
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6190	b0325	ECK0323
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10190	b2763	ECK2758
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16697		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12358	b0933	ECK0924
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16601	b4717	ECK4574
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10185	b2750	ECK2745
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10624		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6952	b1757	ECK1755
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12851	b0643	ECK0636
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11705	b3678	ECK3669
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12329	b0148	ECK0147
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6907	b1681	ECK1677
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12139	b2555	ECK2552
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11378	b1684	ECK1680
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11938	b4061	ECK4053
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6788	b1498	ECK1492
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11806	b1846	ECK1847
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10191	b2764	ECK2759
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11604	b4473	ECK3272
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7454	b2810	ECK2806
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11445	b2918	ECK2914
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10186	b2752	ECK2747
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7872	b4217	ECK4213
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6520	b1009	ECK1000
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11195	b3697	ECK3689
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6457	b0873	ECK0864
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7733	b3381	ECK3368
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10724	b4093	ECK4086
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11133	b1708	ECK1706
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6284	b0515	ECK0508
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7639	b3144	ECK3132
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7072	b1988	ECK1983
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10780	b1308	ECK1303
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12409	b2468	ECK2463
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7524	b2948	ECK2943
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6755	b1444	ECK1438
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7434	b2768	ECK2763
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12191	b0450	ECK0444
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7266	b2431	ECK2426
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6521	b1010	ECK1001
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7087	b2007	ECK2001
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11602	b3053	ECK3043
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6989	b1803	ECK1801
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6518	b1007	ECK0998
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6894	b1664	ECK1660
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6285	b0516	ECK0509
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6758	b1447	ECK1441
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7506	b2887	ECK2882
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6560	b1068	ECK1053
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6275	b0505	ECK0498
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6434	b0834	ECK0824
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12345	b1539	ECK1532
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6324	b0579	ECK0571
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10175	b0340	ECK0337
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6162	b0291	ECK0290
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6522	b1011	ECK1002
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16694		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6519	b1008	ECK0999
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10715	b4705	ECK4517
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6286	b0517	ECK0510
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10511	b4502	ECK2164
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7596	b3073	ECK3063
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12710	b1962	ECK1960
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6281	b0512	ECK0505
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12291	b3587	ECK3576
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6944	b1748	ECK1746
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12104	b2173	ECK2167
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12386	b2664	ECK2658
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11935	b4056	ECK4048
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10176	b0339	ECK0336
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11764	b3597	ECK3586
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6523	b1012	ECK1003
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11571	b0065	ECK0066
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12188	b2829	ECK2825
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11400	b3508	ECK3492
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7389	b4462	ECK2649
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7850	b4185	ECK4181
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11092	b0240	ECK0241
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11187	b3594	ECK3583
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G8208	b4499	ECK2108
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7728	b3376	ECK3363
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10557	b4578	ECK1425
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11122	b1254	ECK1248
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG50008	b4236	ECK4231
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7615	b3101	ECK3092
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7671	b4569	ECK3207
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10395	b3425	ECK3411
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12238	b3504	ECK3489
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7499	b2880	ECK2876
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6316	b0562	ECK0554
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7417	b2736	ECK2731
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12051	b2190	ECK2184
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7236	b2373	ECK2369
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7403	b2681	ECK2674
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7058	b1970	ECK1966
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11780	b4696	ECK1503
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6981	b1795	ECK1793
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G8221	b4488	ECK3760
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6881	b1641	ECK1637
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7155	b4500	ECK2220
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6699	b1376	ECK1371
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10569	b4576	ECK0022
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6527	b1018	ECK1008
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7052	b4496	ECK1962
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6425	b0822	ECK0812
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10433	b4505	ECK4473
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6287	b0518	ECK0511
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7898	b4575	ECK4266
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6103	b0219	ECK0220
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6722	b4492	ECK1398
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16689	b4724	ECK4581
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12261	b3534	ECK3519
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10701		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7557	b4658	ECK2993
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10448	b4527	ECK1352
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6525	b4490	ECK1007
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12704	b2956	ECK2951
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12162	b4498	ECK2083
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12273	b3554	ECK3541
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7470	b2850	ECK2848
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12042	b2181	ECK2175
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6222	b4580	ECK0368
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11917	b4001	ECK3993
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7209	b4661	ECK2332
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11735	b1019	ECK1009
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10697		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11540	b1004	ECK0995
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G8205	b4493	ECK1409
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11345	b1132	ECK1118
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7066	b4497	ECK1975
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7844	b4176	ECK4172
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6926	b4494	ECK1718
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7835	b4145	ECK4139
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7585	b3046	ECK3035
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11174	b3121	ECK3110
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6609	b4491	ECK1157
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7696	b3279	ECK3266
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6298	b0542	ECK0533
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11110	b0736	ECK0725
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11986	b4571	ECK2025
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7611	b3097	ECK3088
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10606	b4620	ECK4428
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10218	b2314	ECK2308
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10467	b4553	ECK3549
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7495	b2876	ECK2872
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10459	b4542	ECK2120
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7384	b2649	ECK2646
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10454	b4536	ECK1825
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7192	b2300	ECK2294
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10469	b4555	ECK3652
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7024	b1874	ECK1875
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10462	b4546	ECK2405
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6966	b1780	ECK1778
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10455	b4537	ECK1901
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6865	b1614	ECK1609
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10450	b4529	ECK1375
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6652	b1314	ECK1309
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10475	b4568	ECK4368
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6505	b0984	ECK0975
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10466	b4551	ECK3337
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6405	b0788	ECK0777
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10458	b4541	ECK2110
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6258	b0482	ECK0476
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10453	b4535	ECK1719
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G26		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7614	b3100	ECK3091
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16686	b4720	ECK4577
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7035	b1904	ECK1903
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10652	b4679	ECK4494
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6841	b1583	ECK1578
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10440	b4514	ECK0693
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6371	b0682	ECK0670
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12391	b1705	ECK1703
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12605	b0119	ECK0118
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12262	b3535	ECK3520
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11882	b3937	ECK3929
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11998	b2119	ECK2111
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11323	b2909	ECK2904
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11874	b3920	ECK3912
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7555	b2998	ECK2992
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11719	b3696	ECK3688
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7012	b1839	ECK1840
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11522	b0702	ECK0690
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6705	b1383	ECK1380
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7951	b4377	ECK4369
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6351	b0644	ECK0637
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11293	b1209	ECK1197
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12422	b0802	ECK0791
