repl,seqtype,line,target_id,est_counts,eff_length,length,tpm,subgroup,mix1.conc.attomols.ul,mix2.conc.attomols.ul,expected.fc.ratio,log2(mix1.over.mix2),dilution,amount.added,molecules_of_seq
rep1,rna,Ara-1,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,100,3,16540.304192504824
rep1,rna,Ara-1,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,100,3,4135.07613845832
rep1,rna,Ara-1,ERC_00042,86,999,1023,2.27702880569278,B,468.75,468.75,1,0,100,3,8468635.781250002
rep1,rna,Ara-1,ERC_00043,135,999,1023,3.574405683354945,D,468.75,937.5,0.5,-1,100,3,8468635.781250002
rep1,rna,Ara-1,ERC_00044,36,1132,1156,0.841185224422047,C,117.1875,175.78125,0.67,-0.58,100,3,2117158.9453125005
rep1,rna,Ara-1,ERC_00046,406,498,522,21.564145451950996,D,3750,7500,0.5,-1,100,3,67749086.25000001
rep1,rna,Ara-1,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,100,3,258.44234898576
rep1,rna,Ara-1,ERC_00051,2,250,274,0.21160481645461274,B,58.59375,58.59375,1,0,100,3,1058579.4726562502
rep1,rna,Ara-1,ERC_00053,3,999,1023,0.07943123740788766,B,29.296875,29.296875,1,0,100,3,529289.7363281251
rep1,rna,Ara-1,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,100,3,258.44234898576
rep1,rna,Ara-1,ERC_00058,2,1112,1136,0.04757302528206222,C,1.83105469,2.74658203,0.67,-0.58,100,3,33080.60856567387
rep1,rna,Ara-1,ERC_00059,6,501,525,0.3167736773272646,D,14.6484375,29.296875,0.5,-1,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00060,40,499,523,2.120288742030188,B,234.375,234.375,1,0,100,3,4234317.890625001
rep1,rna,Ara-1,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,100,3,1033.76903461458
rep1,rna,Ara-1,ERC_00062,6,999,1023,0.1588624748157753,A,58.59375,14.6484375,4,2,100,3,1058579.4726562502
rep1,rna,Ara-1,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,100,3,66161.21713134774
rep1,rna,Ara-1,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,100,3,33080.60856567387
rep1,rna,Ara-1,ERC_00071,11,618,642,0.4708035964807322,C,58.59375,87.890625,0.67,-0.58,100,3,1058579.4726562502
rep1,rna,Ara-1,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,100,3,16540.304192504824
rep1,rna,Ara-1,ERC_00074,733,498,522,38.93231186275882,C,15000,22500,0.67,-0.58,100,3,270996345.00000006
rep1,rna,Ara-1,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,100,3,258.44234898576
rep1,rna,Ara-1,ERC_00076,45,618,642,1.9260147128757226,C,234.375,351.5625,0.67,-0.58,100,3,4234317.890625001
rep1,rna,Ara-1,ERC_00077,1,249,273,0.10622731749729554,D,3.66210938,7.32421875,0.5,-1,100,3,66161.21713134774
rep1,rna,Ara-1,ERC_00078,3,969,993,0.08189040884466438,D,29.296875,58.59375,0.5,-1,100,3,529289.7363281251
rep1,rna,Ara-1,ERC_00079,13,620,644,0.554609397965719,D,58.59375,117.1875,0.5,-1,100,3,1058579.4726562502
rep1,rna,Ara-1,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,100,3,4135.07613845832
rep1,rna,Ara-1,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,100,3,516.88451730729
rep1,rna,Ara-1,ERC_00084,24,970,994,0.6544478859421011,C,29.296875,43.9453125,0.67,-0.58,100,3,529289.7363281251
rep1,rna,Ara-1,ERC_00085,2,820,844,0.06451366355323558,A,7.32421875,1.83105469,4,2,100,3,132322.43408203128
rep1,rna,Ara-1,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,100,3,2067.53806922916
rep1,rna,Ara-1,ERC_00092,122,1100,1124,2.9336122281207673,A,234.375,58.59375,4,2,100,3,4234317.890625001
rep1,rna,Ara-1,ERC_00095,12,497,521,0.6386463273278049,A,117.1875,29.296875,4,2,100,3,2117158.9453125005
rep1,rna,Ara-1,ERC_00096,5466,1083,1107,133.4986065028755,B,15000,15000,1,0,100,3,270996345.00000006
rep1,rna,Ara-1,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,100,3,8270.152096252412
rep1,rna,Ara-1,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,100,3,1033.76903461458
rep1,rna,Ara-1,ERC_00099,4,1326,1350,0.07979065477172426,C,14.6484375,21.9726563,0.67,-0.58,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00104,1,1998,2022,0.013238539567981277,B,0.22888184,0.22888184,1,0,100,3,4135.07613845832
rep1,rna,Ara-1,ERC_00108,613,998,1022,16.246712485806313,A,937.5,234.375,4,2,100,3,16937271.562500004
rep1,rna,Ara-1,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,100,3,16540.304192504824
rep1,rna,Ara-1,ERC_00111,90,970,994,2.4541795722828796,C,468.75,703.125,0.67,-0.58,100,3,8468635.781250002
rep1,rna,Ara-1,ERC_00112,40,1112,1136,0.9514605056412443,D,117.1875,234.375,0.5,-1,100,3,2117158.9453125005
rep1,rna,Ara-1,ERC_00113,887,816,840,28.752063755398513,C,3750,5625,0.67,-0.58,100,3,67749086.25000001
rep1,rna,Ara-1,ERC_00116,442,1967,1991,5.943653334579234,A,468.75,117.1875,4,2,100,3,8468635.781250002
rep1,rna,Ara-1,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,100,3,1033.76903461458
rep1,rna,Ara-1,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,100,3,16540.304192504824
rep1,rna,Ara-1,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,100,3,4135.07613845832
rep1,rna,Ara-1,ERC_00126,1,1094,1118,0.02417788122196215,B,14.6484375,14.6484375,1,0,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00130,8504,1035,1059,217.32939119927858,A,30000,7500,4,2,100,3,541992690.0000001
rep1,rna,Ara-1,ERC_00131,14,747,771,0.49572748165404595,A,117.1875,29.296875,4,2,100,3,2117158.9453125005
rep1,rna,Ara-1,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,100,3,33080.60856567387
rep1,rna,Ara-1,ERC_00136,627,1009,1033,16.436598106670242,A,1875,468.75,4,2,100,3,33874543.12500001
rep1,rna,Ara-1,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,100,3,16540.304192504824
rep1,rna,Ara-1,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,100,3,2067.53806922916
rep1,rna,Ara-1,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,100,3,4135.07613845832
rep1,rna,Ara-1,ERC_00143,1,760,784,0.034803423758982356,C,3.66210938,5.49316406,0.67,-0.58,100,3,66161.21713134774
rep1,rna,Ara-1,ERC_00144,1,514,538,0.051460315285654853,A,29.296875,7.32421875,4,2,100,3,529289.7363281251
rep1,rna,Ara-1,ERC_00145,140,1018,1042,3.6376073555557205,C,937.5,1406.25,0.67,-0.58,100,3,16937271.562500004
rep1,rna,Ara-1,ERC_00147,1,999,1023,0.026477079135962554,A,0.91552734,0.22888184,4,2,100,3,16540.304192504824
rep1,rna,Ara-1,ERC_00148,2,470,494,0.11255575343330465,B,14.6484375,14.6484375,1,0,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,100,3,66161.21713134774
rep1,rna,Ara-1,ERC_00154,1,513,537,0.05156062779108497,A,7.32421875,1.83105469,4,2,100,3,132322.43408203128
rep1,rna,Ara-1,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,100,3,8270.152096252412
rep1,rna,Ara-1,ERC_00157,6,995,1019,0.15950111793061258,C,7.32421875,10.9863281,0.67,-0.58,100,3,132322.43408203128
rep1,rna,Ara-1,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,100,3,8270.152096252412
rep1,rna,Ara-1,ERC_00160,3,719,743,0.11036412541095936,D,7.32421875,14.6484375,0.5,-1,100,3,132322.43408203128
rep1,rna,Ara-1,ERC_00162,8,499,523,0.4240577484060375,C,58.59375,87.890625,0.67,-0.58,100,3,1058579.4726562502
rep1,rna,Ara-1,ERC_00163,4,519,543,0.20385820467689086,D,14.6484375,29.296875,0.5,-1,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,100,3,8270.152096252412
rep1,rna,Ara-1,ERC_00165,21,848,872,0.6550267018789604,D,58.59375,117.1875,0.5,-1,100,3,1058579.4726562502
rep1,rna,Ara-1,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,100,3,8270.152096252412
rep1,rna,Ara-1,ERC_00170,7,999,1023,0.18533955395173787,A,14.6484375,3.66210938,4,2,100,3,264644.86816406256
rep1,rna,Ara-1,ERC_00171,370,481,505,20.346616966789686,B,3750,3750,1,0,100,3,67749086.25000001
rep2,rna,Ara-1,ERC_00002,3584,1037,1061,178.0203475802742,D,15000,30000,0.5,-1,100,4,361328460.00000006
rep2,rna,Ara-1,ERC_00003,81,999,1023,4.176379263108056,D,937.5,1875,0.5,-1,100,4,22583028.750000004
rep2,rna,Ara-1,ERC_00004,92,499,523,9.496589854121458,A,7500,1875,4,2,100,4,180664230.00000003
rep2,rna,Ara-1,ERC_00009,253,960,984,13.574682736789761,B,937.5,937.5,1,0,100,4,22583028.750000004
rep2,rna,Ara-1,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,100,4,2756.7174256388803
rep2,rna,Ara-1,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00014,1,1933,1957,0.02664701374978411,D,3.66210938,7.32421875,0.5,-1,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,100,4,2756.7174256388803
rep2,rna,Ara-1,ERC_00019,2,620,644,0.16615702444623448,A,29.296875,7.32421875,4,2,100,4,705719.6484375001
rep2,rna,Ara-1,ERC_00022,20,727,751,1.4170200159101152,D,234.375,468.75,0.5,-1,100,4,5645757.187500001
rep2,rna,Ara-1,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00025,16,1970,1994,0.4183445894686919,B,58.59375,58.59375,1,0,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00028,1,1106,1130,0.046572041210065716,A,3.66210938,0.91552734,4,2,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,100,4,44107.47808756516
rep2,rna,Ara-1,ERC_00033,1,1998,2022,0.02578011890807442,A,1.83105469,0.45776367,4,2,100,4,44107.47808756516
rep2,rna,Ara-1,ERC_00034,6,995,1019,0.3106050909246192,B,7.32421875,7.32421875,1,0,100,4,176429.91210937503
rep2,rna,Ara-1,ERC_00035,30,1106,1130,1.3971612363019716,B,117.1875,117.1875,1,0,100,4,2822878.5937500005
rep2,rna,Ara-1,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00042,36,999,1023,1.856168561381358,B,468.75,468.75,1,0,100,4,11291514.375000002
rep2,rna,Ara-1,ERC_00043,65,999,1023,3.3514154580496744,D,468.75,937.5,0.5,-1,100,4,11291514.375000002
rep2,rna,Ara-1,ERC_00044,14,1132,1156,0.6370331149263759,C,117.1875,175.78125,0.67,-0.58,100,4,2822878.5937500005
rep2,rna,Ara-1,ERC_00046,269,498,522,27.82296037865762,D,3750,7500,0.5,-1,100,4,90332115.00000001
rep2,rna,Ara-1,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,100,4,344.5897986476801
rep2,rna,Ara-1,ERC_00051,2,250,274,0.4120694206266615,B,58.59375,58.59375,1,0,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00053,3,999,1023,0.1546807134484465,B,29.296875,29.296875,1,0,100,4,705719.6484375001
rep2,rna,Ara-1,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,100,4,344.5897986476801
rep2,rna,Ara-1,ERC_00058,2,1112,1136,0.09264150643585016,C,1.83105469,2.74658203,0.67,-0.58,100,4,44107.47808756516
rep2,rna,Ara-1,ERC_00059,5,501,525,0.5140586584663941,D,14.6484375,29.296875,0.5,-1,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00060,17,499,523,1.7548046469572258,B,234.375,234.375,1,0,100,4,5645757.187500001
rep2,rna,Ara-1,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,100,4,1378.3587128194401
rep2,rna,Ara-1,ERC_00062,5,999,1023,0.2578011890807442,A,58.59375,14.6484375,4,2,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,100,4,44107.47808756516
rep2,rna,Ara-1,ERC_00071,4,618,642,0.3333894988888847,C,58.59375,87.890625,0.67,-0.58,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00074,350,498,522,36.20087781609727,C,15000,22500,0.67,-0.58,100,4,361328460.00000006
rep2,rna,Ara-1,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,100,4,344.5897986476801
rep2,rna,Ara-1,ERC_00076,27,618,642,2.2503791174999717,C,234.375,351.5625,0.67,-0.58,100,4,5645757.187500001
rep2,rna,Ara-1,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00078,7,969,993,0.3720957100601948,D,29.296875,58.59375,0.5,-1,100,4,705719.6484375001
rep2,rna,Ara-1,ERC_00079,1,620,644,0.08307851222311724,D,58.59375,117.1875,0.5,-1,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,100,4,689.1793564097201
rep2,rna,Ara-1,ERC_00084,18,970,994,0.9558311303195757,C,29.296875,43.9453125,0.67,-0.58,100,4,705719.6484375001
rep2,rna,Ara-1,ERC_00085,3,820,844,0.188446381384144,A,7.32421875,1.83105469,4,2,100,4,176429.91210937503
rep2,rna,Ara-1,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,100,4,2756.7174256388803
rep2,rna,Ara-1,ERC_00092,66,1100,1124,3.090520654699961,A,234.375,58.59375,4,2,100,4,5645757.187500001
rep2,rna,Ara-1,ERC_00095,4,497,521,0.41455676119382445,A,117.1875,29.296875,4,2,100,4,2822878.5937500005
rep2,rna,Ara-1,ERC_00096,3028,1083,1107,144.01502835382396,B,15000,15000,1,0,100,4,361328460.00000006
rep2,rna,Ara-1,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,100,4,11026.869461669883
rep2,rna,Ara-1,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,100,4,1378.3587128194401
rep2,rna,Ara-1,ERC_00099,1,1326,1350,0.03884515654474562,C,14.6484375,21.9726563,0.67,-0.58,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00104,1,1998,2022,0.02578011890807442,B,0.22888184,0.22888184,1,0,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00108,361,998,1022,18.63189639857525,A,937.5,234.375,4,2,100,4,22583028.750000004
rep2,rna,Ara-1,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00111,52,970,994,2.7612899320343294,C,468.75,703.125,0.67,-0.58,100,4,11291514.375000002
rep2,rna,Ara-1,ERC_00112,24,1112,1136,1.1116980772302019,D,117.1875,234.375,0.5,-1,100,4,2822878.5937500005
rep2,rna,Ara-1,ERC_00113,547,816,840,34.528488523710756,C,3750,5625,0.67,-0.58,100,4,90332115.00000001
rep2,rna,Ara-1,ERC_00116,220,1967,1991,5.761011218725567,A,468.75,117.1875,4,2,100,4,11291514.375000002
rep2,rna,Ara-1,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,100,4,1378.3587128194401
rep2,rna,Ara-1,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00126,2,1094,1118,0.09416577253808535,B,14.6484375,14.6484375,1,0,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00130,5057,1035,1059,251.67090097935107,A,30000,7500,4,2,100,4,722656920.0000001
rep2,rna,Ara-1,ERC_00131,10,747,771,0.6895405298304242,A,117.1875,29.296875,4,2,100,4,2822878.5937500005
rep2,rna,Ara-1,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,100,4,44107.47808756516
rep2,rna,Ara-1,ERC_00136,362,1009,1033,18.4798228774593,A,1875,468.75,4,2,100,4,45166057.50000001
rep2,rna,Ara-1,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,100,4,2756.7174256388803
rep2,rna,Ara-1,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,100,4,5513.434851277761
rep2,rna,Ara-1,ERC_00143,1,760,784,0.06777457576096407,C,3.66210938,5.49316406,0.67,-0.58,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00144,1,514,538,0.10021143497730095,A,29.296875,7.32421875,4,2,100,4,705719.6484375001
rep2,rna,Ara-1,ERC_00145,70,1018,1042,3.5418540574492026,C,937.5,1406.25,0.67,-0.58,100,4,22583028.750000004
rep2,rna,Ara-1,ERC_00147,0,999,1023,0,A,0.91552734,0.22888184,4,2,100,4,22053.738923339766
rep2,rna,Ara-1,ERC_00148,1,470,494,0.10959293101772913,B,14.6484375,14.6484375,1,0,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,100,4,88214.95617513033
rep2,rna,Ara-1,ERC_00154,0,513,537,0,A,7.32421875,1.83105469,4,2,100,4,176429.91210937503
rep2,rna,Ara-1,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,100,4,11026.869461669883
rep2,rna,Ara-1,ERC_00157,2,995,1019,0.10353503030820642,C,7.32421875,10.9863281,0.67,-0.58,100,4,176429.91210937503
rep2,rna,Ara-1,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,100,4,11026.869461669883
rep2,rna,Ara-1,ERC_00160,3,719,743,0.21491798711404458,D,7.32421875,14.6484375,0.5,-1,100,4,176429.91210937503
rep2,rna,Ara-1,ERC_00162,5,499,523,0.5161190138109488,C,58.59375,87.890625,0.67,-0.58,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00163,0,519,543,0,D,14.6484375,29.296875,0.5,-1,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,100,4,11026.869461669883
rep2,rna,Ara-1,ERC_00165,11,848,872,0.668155015756674,D,58.59375,117.1875,0.5,-1,100,4,1411439.2968750002
rep2,rna,Ara-1,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,100,4,11026.869461669883
rep2,rna,Ara-1,ERC_00170,5,999,1023,0.2578011890807442,A,14.6484375,3.66210938,4,2,100,4,352859.82421875006
rep2,rna,Ara-1,ERC_00171,232,481,505,24.844102283104334,B,3750,3750,1,0,100,4,90332115.00000001
rep1,ribo,Ara+1,ERC_00002,40,1037,1061,1.9261201132953185,D,15000,30000,0.5,-1,10,0.575,519409661.2500001
rep1,ribo,Ara+1,ERC_00003,2,999,1023,0.09996929717153379,D,937.5,1875,0.5,-1,10,0.575,32463103.828125007
rep1,ribo,Ara+1,ERC_00004,9,499,523,0.9006252012718039,A,7500,1875,4,2,10,0.575,259704830.62500006
rep1,ribo,Ara+1,ERC_00009,3,960,984,0.15604582480369103,B,937.5,937.5,1,0,10,0.575,32463103.828125007
rep1,ribo,Ara+1,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,10,0.575,3962.78129935589
rep1,ribo,Ara+1,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,10,0.575,31702.249702300913
rep1,ribo,Ara+1,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,10,0.575,126808.99950174983
rep1,ribo,Ara+1,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.575,7925.56259871178
rep1,ribo,Ara+1,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,10,0.575,3962.78129935589
rep1,ribo,Ara+1,ERC_00019,0,620,644,0,A,29.296875,7.32421875,4,2,10,0.575,1014471.9946289065
rep1,ribo,Ara+1,ERC_00022,0,727,751,0,D,234.375,468.75,0.5,-1,10,0.575,8115775.957031252
rep1,ribo,Ara+1,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.575,7925.56259871178
rep1,ribo,Ara+1,ERC_00025,0,1970,1994,0,B,58.59375,58.59375,1,0,10,0.575,2028943.989257813
rep1,ribo,Ara+1,ERC_00028,0,1106,1130,0,A,3.66210938,0.91552734,4,2,10,0.575,126808.99950174983
rep1,ribo,Ara+1,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,10,0.575,63404.499750874915
rep1,ribo,Ara+1,ERC_00033,0,1998,2022,0,A,1.83105469,0.45776367,4,2,10,0.575,63404.499750874915
rep1,ribo,Ara+1,ERC_00034,0,995,1019,0,B,7.32421875,7.32421875,1,0,10,0.575,253617.99865722662
rep1,ribo,Ara+1,ERC_00035,0,1106,1130,0,B,117.1875,117.1875,1,0,10,0.575,4057887.978515626
rep1,ribo,Ara+1,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.575,126808.99950174983
rep1,ribo,Ara+1,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.575,31702.249702300913
rep1,ribo,Ara+1,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,10,0.575,7925.56259871178
rep1,ribo,Ara+1,ERC_00042,0,999,1023,0,B,468.75,468.75,1,0,10,0.575,16231551.914062504
rep1,ribo,Ara+1,ERC_00043,2,999,1023,0.09996929717153379,D,468.75,937.5,0.5,-1,10,0.575,16231551.914062504
rep1,ribo,Ara+1,ERC_00044,0,1132,1156,0,C,117.1875,175.78125,0.67,-0.58,10,0.575,4057887.978515626
rep1,ribo,Ara+1,ERC_00046,8,498,522,0.8021632760992952,D,3750,7500,0.5,-1,10,0.575,129852415.31250003
rep1,ribo,Ara+1,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,10,0.575,495.3478355560401
rep1,ribo,Ara+1,ERC_00051,0,250,274,0,B,58.59375,58.59375,1,0,10,0.575,2028943.989257813
rep1,ribo,Ara+1,ERC_00053,0,999,1023,0,B,29.296875,29.296875,1,0,10,0.575,1014471.9946289065
rep1,ribo,Ara+1,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.575,507235.99731445324
rep1,ribo,Ara+1,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,10,0.575,495.3478355560401
rep1,ribo,Ara+1,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,10,0.575,63404.499750874915
rep1,ribo,Ara+1,ERC_00059,0,501,525,0,D,14.6484375,29.296875,0.5,-1,10,0.575,507235.99731445324
rep1,ribo,Ara+1,ERC_00060,0,499,523,0,B,234.375,234.375,1,0,10,0.575,8115775.957031252
rep1,ribo,Ara+1,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,10,0.575,1981.390649677945
rep1,ribo,Ara+1,ERC_00062,0,999,1023,0,A,58.59375,14.6484375,4,2,10,0.575,2028943.989257813
rep1,ribo,Ara+1,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,10,0.575,126808.99950174983
rep1,ribo,Ara+1,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,10,0.575,63404.499750874915
rep1,ribo,Ara+1,ERC_00071,0,618,642,0,C,58.59375,87.890625,0.67,-0.58,10,0.575,2028943.989257813
rep1,ribo,Ara+1,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,10,0.575,31702.249702300913
rep1,ribo,Ara+1,ERC_00074,26,498,522,2.6070306473227096,C,15000,22500,0.67,-0.58,10,0.575,519409661.2500001
rep1,ribo,Ara+1,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,10,0.575,495.3478355560401
rep1,ribo,Ara+1,ERC_00076,2,618,642,0.16160085416563472,C,234.375,351.5625,0.67,-0.58,10,0.575,8115775.957031252
rep1,ribo,Ara+1,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,10,0.575,126808.99950174983
rep1,ribo,Ara+1,ERC_00078,0,969,993,0,D,29.296875,58.59375,0.5,-1,10,0.575,1014471.9946289065
rep1,ribo,Ara+1,ERC_00079,0,620,644,0,D,58.59375,117.1875,0.5,-1,10,0.575,2028943.989257813
rep1,ribo,Ara+1,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,10,0.575,7925.56259871178
rep1,ribo,Ara+1,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,10,0.575,990.6953248389725
rep1,ribo,Ara+1,ERC_00084,0,970,994,0,C,29.296875,43.9453125,0.67,-0.58,10,0.575,1014471.9946289065
rep1,ribo,Ara+1,ERC_00085,0,820,844,0,A,7.32421875,1.83105469,4,2,10,0.575,253617.99865722662
rep1,ribo,Ara+1,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,10,0.575,3962.78129935589
rep1,ribo,Ara+1,ERC_00092,2,1100,1124,0.09079029806760204,A,234.375,58.59375,4,2,10,0.575,8115775.957031252
rep1,ribo,Ara+1,ERC_00095,0,497,521,0,A,117.1875,29.296875,4,2,10,0.575,4057887.978515626
rep1,ribo,Ara+1,ERC_00096,62,1083,1107,2.858678821888486,B,15000,15000,1,0,10,0.575,519409661.2500001
