NAME,ASSOCIATION,EXPERIMENT,line,repl,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.perimeter,SHAPE.width.mean,ZSCORE,volume,mutator,age
b212,0,Lenski strains,REL606,2,(x=108.74 y=45.34),3,1,1.6580781,2.547603,5.7644076,0.714706,7.7383294,0.6813734859803529,FALSE,old
b213,0,Lenski strains,REL606,2,(x=111.19 y=4.66),3,1,2.1134114,3.2616675,7.2201014,0.69065994,7.3058243,0.814642083861553,FALSE,old
b214,0,Lenski strains,REL606,2,(x=110.55 y=54.91),3,1,1.3748626,2.2235389,5.1222186,0.6800586,7.5329328,0.5384384037834326,FALSE,old
b215,0,Lenski strains,REL606,2,(x=112.15 y=81.42),3,1,1.2621813,1.9628835,4.649624,0.715428,7.535428,0.5260475633345525,FALSE,old
b216,0,Lenski strains,REL606,2,(x=114.07 y=113.50),3,1,1.82105,2.9045503,6.47945,0.6736709,7.2354965,0.6901970519535577,FALSE,old
b217,0,Lenski strains,REL606,2,(x=114.49 y=69.93),3,1,1.5491781,2.4789023,5.6459885,0.6769103,7.413666,0.5947305908484892,FALSE,old
b218,0,Lenski strains,REL606,2,(x=115.48 y=85.04),3,1,1.4739312,2.3226194,5.347509,0.69186884,7.6078734,0.582135674524736,FALSE,old
b219,0,Lenski strains,REL606,2,(x=120.11 y=76.69),3,1,1.2682313,2.0656374,4.81283,0.67438257,7.3127203,0.49188704510820647,FALSE,old
b220,0,Lenski strains,REL606,2,(x=121.68 y=97.97),3,1,1.1018562,1.7796968,4.255952,0.6970076,7.3923917,0.4527095634171571,FALSE,old
b221,0,Lenski strains,REL606,2,(x=129.36 y=99.97),3,1,1.1668937,1.9374975,4.567459,0.6642071,7.3388577,0.4475553988809882,FALSE,old
b222,0,Lenski strains,REL606,2,(x=130.60 y=72.06),3,1,1.8013875,3.0128403,6.6840844,0.6334016,7.116445,0.6328970135120698,FALSE,old
b224,0,Lenski strains,REL606,2,(x=2.51 y=96.76),3,1,1.6122304,2.5009334,5.704881,0.7009479,7.6409097,0.6433869190253022,FALSE,old
b225,0,Lenski strains,REL606,2,(x=4.06 y=95.80),3,1,2.2802,3.5893962,7.898325,0.6664869,7.6027565,0.8348400132565306,FALSE,old
b226,0,Lenski strains,REL606,2,(x=9.47 y=116.88),3,1,1.0081285,1.6256742,3.9995651,0.69627947,7.6512213,0.412666596224694,FALSE,old
b228,0,Lenski strains,REL606,2,(x=12.50 y=33.03),3,1,1.2444803,2.19255,4.997946,0.6156346,6.820886,0.43510509477264536,FALSE,old
b229,0,Lenski strains,REL606,2,(x=13.12 y=35.08),3,1,1.1212115,1.9220899,4.4944873,0.6403437,6.820568,0.4126659171073025,FALSE,old
b230,0,Lenski strains,REL606,2,(x=14.16 y=47.42),3,1,1.5453496,2.2605126,5.2964435,0.74838614,7.284332,0.6629137483950552,FALSE,old
b231,0,Lenski strains,REL606,2,(x=16.36 y=47.04),3,1,1.4565611,2.1986804,5.141781,0.72932065,7.1325145,0.6123472163948802,FALSE,old
b232,0,Lenski strains,REL606,2,(x=14.94 y=126.46),3,1,2.3682914,4.08138,8.800091,0.6046261,7.231644,0.7812309408669268,FALSE,old
b233,0,Lenski strains,REL606,2,(x=16.43 y=127.93),3,1,1.854136,3.0136645,6.731702,0.6494108,7.2425523,0.6654762157724143,FALSE,old
b234,0,Lenski strains,REL606,2,(x=18.23 y=101.52),3,1,1.1873125,2.0417037,4.7243056,0.6371599,7.6252427,0.4339984805132987,FALSE,old
b235,0,Lenski strains,REL606,2,(x=18.49 y=102.16),3,1,1.3915,2.3000677,5.307138,0.65009636,7.0786242,0.5089729598313929,FALSE,old
b236,0,Lenski strains,REL606,2,(x=18.88 y=1.93),3,1,1.7257123,2.9132845,6.4923835,0.6286405,6.8616757,0.602818031275846,FALSE,old
b237,0,Lenski strains,REL606,2,(x=19.70 y=2.01),3,1,1.3345088,2.0471518,4.8365088,0.7210634,7.1557417,0.5573083807328256,FALSE,old
b238,0,Lenski strains,REL606,2,(x=31.00 y=37.79),3,1,1.1693988,1.9677829,4.614302,0.6490383,7.087013,0.4340267086192129,FALSE,old
b239,0,Lenski strains,REL606,2,(x=31.81 y=35.91),3,1,1.144679,1.9645361,4.589114,0.63695985,6.956819,0.41733302375087616,FALSE,old
b240,0,Lenski strains,REL606,2,(x=41.40 y=114.61),3,1,1.2334437,2.0748646,4.812408,0.64845127,7.3751907,0.45681785868541297,FALSE,old
b241,0,Lenski strains,REL606,2,(x=42.07 y=116.65),3,1,1.2773062,2.061312,4.8127356,0.6857843,7.4048195,0.507595111157423,FALSE,old
b242,0,Lenski strains,REL606,2,(x=46.15 y=120.48),3,1,1.0600735,1.7542379,4.2179675,0.6675311,7.5525603,0.40928904467196975,FALSE,old
b243,0,Lenski strains,REL606,2,(x=47.86 y=119.70),3,1,1.0869203,1.8640593,4.3702183,0.64512485,7.273381,0.4062055834468993,FALSE,old
b244,0,Lenski strains,REL606,2,(x=50.34 y=44.51),3,1,1.2986703,2.2490823,5.1306677,0.6265946,6.9093394,0.46235681742447393,FALSE,old
b245,0,Lenski strains,REL606,2,(x=47.91 y=46.64),3,1,1.131161,1.8803966,4.450377,0.6618976,6.973048,0.4313498906712365,FALSE,old
b246,0,Lenski strains,REL606,2,(x=49.12 y=45.11),3,1,1.0008024,1.8274028,4.2821407,0.59946954,6.987575,0.3438485125165901,FALSE,old
b247,0,Lenski strains,REL606,2,(x=56.10 y=61.46),3,1,1.1990343,1.9387021,4.579593,0.6863019,7.4996414,0.4781235170400659,FALSE,old
b248,0,Lenski strains,REL606,2,(x=57.89 y=62.44),3,1,1.1865562,2.0059066,4.656571,0.6510359,7.366668,0.44516314769545434,FALSE,old
b249,0,Lenski strains,REL606,2,(x=59.31 y=101.71),3,1,1.225125,2.0067716,4.724126,0.6659464,7.438998,0.4659884148248814,FALSE,old
b252,0,Lenski strains,REL606,2,(x=103.48 y=115.21),3,1,1.4414124,2.287261,5.281776,0.6833931,7.1820526,0.55931378901511,FALSE,old
b253,0,Lenski strains,REL606,2,(x=105.95 y=115.30),3,1,1.5737562,2.5148132,5.7140374,0.6750245,7.2947397,0.5999891892269996,FALSE,old
b254,0,Lenski strains,REL606,2,(x=107.66 y=79.22),3,1,2.0498157,3.3719404,7.449499,0.63849366,7.3209305,0.7197666011978082,FALSE,old
b255,0,Lenski strains,REL606,2,(x=109.18 y=79.52),3,1,1.1695406,2.008479,4.7319283,0.6295739,7.2148414,0.41683036461195877,FALSE,old
b256,0,Lenski strains,REL606,2,(x=120.84 y=127.61),3,1,1.2863812,2.1401167,4.9806795,0.65202224,6.95981,0.47638809203725524,FALSE,old
b257,0,Lenski strains,REL606,2,(x=121.59 y=129.87),3,1,1.7219813,3.1290545,6.8787932,0.57971424,6.570522,0.5506044114902978,FALSE,old
b258,0,Lenski strains,REL606,2,(x=122.51 y=130.29),3,1,1.26445,2.1405709,4.9655023,0.64050895,6.8731246,0.4598102462335906,FALSE,old
b259,0,Lenski strains,REL606,2,(x=1.68 y=22.92),4,1,2.0415132,3.2823334,7.2344527,0.6571421,9.169327,0.7421640215511313,FALSE,old
b260,0,Lenski strains,REL606,2,(x=4.86 y=130.37),4,1,1.5391105,2.4194136,5.562533,0.6881794,9.549811,0.5999458816560661,FALSE,old
b261,0,Lenski strains,REL606,2,(x=10.53 y=34.59),4,1,1.7291183,2.5676093,5.872549,0.73235303,9.261723,0.7210552243024156,FALSE,old
b262,0,Lenski strains,REL606,2,(x=12.43 y=4.24),4,1,1.987648,2.9967766,6.685585,0.7133942,8.984225,0.7985684343451108,FALSE,old
b263,0,Lenski strains,REL606,2,(x=13.29 y=68.49),4,1,2.5468137,4.1381817,8.983533,0.639458,9.337616,0.8859969526967967,FALSE,old
b264,0,Lenski strains,REL606,2,(x=17.44 y=21.27),4,1,1.7128471,2.772847,6.1885915,0.66321003,8.943532,0.6385967445969503,FALSE,old
b265,0,Lenski strains,REL606,2,(x=20.02 y=14.60),4,1,2.4196572,4.2309046,9.047873,0.5973315,8.777663,0.7904286811008313,FALSE,old
b266,0,Lenski strains,REL606,2,(x=26.89 y=22.66),4,1,1.4658016,2.2340634,5.202615,0.7204826,9.301913,0.6072130682349071,FALSE,old
b267,0,Lenski strains,REL606,2,(x=27.74 y=72.32),4,1,1.6150664,2.580392,5.826497,0.6739808,9.884648,0.6137328346507688,FALSE,old
b268,0,Lenski strains,REL606,2,(x=29.29 y=3.22),4,1,1.3460187,2.1275392,4.974746,0.69441825,8.56559,0.5371782809237521,FALSE,old
b269,0,Lenski strains,REL606,2,(x=31.51 y=73.62),4,1,1.9086804,2.8121479,6.3519955,0.7333033,9.984619,0.7917791459554232,FALSE,old
b270,0,Lenski strains,REL606,2,(x=32.47 y=59.06),4,1,2.2713969,3.6842673,8.0321045,0.64714754,9.412659,0.8078976838469949,FALSE,old
b271,0,Lenski strains,REL606,2,(x=34.16 y=7.41),4,1,1.6518508,2.619639,5.9234047,0.68311363,9.057244,0.6400677877129334,FALSE,old
b272,0,Lenski strains,REL606,2,(x=35.56 y=31.13),4,1,1.74188,2.7829704,6.238892,0.674245,9.295688,0.6624340970840426,FALSE,old
b273,0,Lenski strains,REL606,2,(x=38.63 y=120.29),4,1,1.2476234,1.9849364,4.687108,0.6959065,9.734715,0.5033232638889517,FALSE,old
b274,0,Lenski strains,REL606,2,(x=40.85 y=19.97),4,1,2.2068794,3.3175867,7.390379,0.70524436,9.405557,0.8639729530995157,FALSE,old
b275,0,Lenski strains,REL606,2,(x=44.96 y=85.76),4,1,1.8666141,2.9937177,6.65069,0.66433823,9.522568,0.6918117875018612,FALSE,old
b276,0,Lenski strains,REL606,2,(x=45.39 y=122.34),4,1,1.3035859,2.0668194,4.8360815,0.69741756,9.681259,0.5263648838848431,FALSE,old
b277,0,Lenski strains,REL606,2,(x=46.97 y=99.25),4,1,1.8231297,2.909508,6.46801,0.67459416,9.7377405,0.6932714765824978,FALSE,old
b278,0,Lenski strains,REL606,2,(x=51.39 y=108.53),4,1,1.7722719,2.7543602,6.2056813,0.6920956,9.726965,0.6907987340591748,FALSE,old
b279,0,Lenski strains,REL606,2,(x=51.81 y=18.04),4,1,1.6670586,2.61717,5.944203,0.68655354,9.193695,0.645920959702943,FALSE,old
b280,0,Lenski strains,REL606,2,(x=51.82 y=46.60),4,1,1.7233046,2.6190116,5.971303,0.71001345,9.453431,0.6913042006356884,FALSE,old
b281,0,Lenski strains,REL606,2,(x=60.79 y=13.29),4,1,2.724887,4.215739,9.15225,0.6770866,9.453072,1.0119540098155277,FALSE,old
b283,0,Lenski strains,REL606,2,(x=62.73 y=84.00),4,1,1.7745407,2.7924948,6.2908006,0.68181485,9.870936,0.6797103880773834,FALSE,old
b284,0,Lenski strains,REL606,2,(x=62.34 y=116.40),4,1,1.38545,2.3562791,5.356044,0.6354343,9.257165,0.4981574860867544,FALSE,old
b285,0,Lenski strains,REL606,2,(x=67.60 y=127.37),4,1,1.8766344,2.995445,6.645109,0.6698691,9.241768,0.703784766115525,FALSE,old
b286,0,Lenski strains,REL606,2,(x=69.68 y=56.42),4,1,1.3620063,2.0425107,4.8689904,0.732932,9.772023,0.5745003924135534,FALSE,old
b287,0,Lenski strains,REL606,2,(x=71.02 y=99.08),4,1,2.2604313,3.6524968,7.962092,0.6512263,9.53109,0.8110587783454242,FALSE,old
b288,0,Lenski strains,REL606,2,(x=79.72 y=61.67),4,1,2.8060656,4.474006,9.593015,0.6552066,9.4885845,1.005661238890641,FALSE,old
b290,0,Lenski strains,REL606,2,(x=87.01 y=120.34),4,1,1.5934187,2.7054956,6.0330944,0.6309772,8.917899,0.5639917969370946,FALSE,old
b291,0,Lenski strains,REL606,2,(x=87.45 y=109.69),4,1,1.8017657,2.970233,6.5781994,0.64598775,9.018321,0.6489895533647568,FALSE,old
b292,0,Lenski strains,REL606,2,(x=89.70 y=85.55),4,1,1.3907437,2.2181137,5.114007,0.6908763,9.576141,0.5543486779215113,FALSE,old
b293,0,Lenski strains,REL606,2,(x=99.10 y=66.81),4,1,1.3903656,2.1386614,5.0237527,0.7142294,9.382439,0.571236697591022,FALSE,old
b294,0,Lenski strains,REL606,2,(x=101.72 y=79.43),4,1,2.2097626,3.6207025,7.877426,0.6419698,9.1283550000000009,0.7813051023669978,FALSE,old
b295,0,Lenski strains,REL606,2,(x=101.02 y=65.50),4,1,1.0984532,1.705149,4.166579,0.7253997,9.637146,0.46980290756760135,FALSE,old
b296,0,Lenski strains,REL606,2,(x=104.00 y=94.83),4,1,1.7790781,2.8315272,6.362423,0.67131567,9.312737,0.6681483951280582,FALSE,old
b297,0,Lenski strains,REL606,2,(x=112.16 y=122.81),4,1,1.3257062,2.1497278,4.9895916,0.6784172,8.704956,0.5180549112795181,FALSE,old
b298,0,Lenski strains,REL606,2,(x=115.70 y=65.75),4,1,2.0596468,3.4496264,7.528249,0.6290726,9.135869,0.714779723102467,FALSE,old
b300,0,Lenski strains,REL606,2,(x=128.17 y=108.02),4,1,1.5631688,2.6576748,5.9462066,0.629743,8.938638,0.5518577656295126,FALSE,old
b304,0,Lenski strains,REL606,2,(x=28.07 y=37.80),4,1,1.9469184,3.3823311,7.414857,0.60367095,8.868966,0.6453796920283555,FALSE,old
b305,0,Lenski strains,REL606,2,(x=25.87 y=38.68),4,1,1.2663879,2.059291,4.807643,0.6751972,9.180417,0.4915612150064422,FALSE,old
b307,0,Lenski strains,REL606,2,(x=37.10 y=88.09),4,1,1.0648,1.7495435,4.1956525,0.68763566,9.633883,0.43315182507667704,FALSE,old
b308,0,Lenski strains,REL606,2,(x=38.84 y=87.55),4,1,1.1445844,1.8297668,4.3922944,0.6949644,9.685615,0.4627212898849869,FALSE,old
b309,0,Lenski strains,REL606,2,(x=39.80 y=52.01),4,1,1.1259617,1.8932167,4.4608183,0.653388,9.201247,0.42319571055148647,FALSE,old
b310,0,Lenski strains,REL606,2,(x=41.59 y=50.96),4,1,1.2675695,2.1300032,4.8962126,0.651335,9.435295,0.4731378696884097,FALSE,old
b311,0,Lenski strains,REL606,2,(x=71.86 y=117.92),4,1,1.079925,1.7463247,4.2158756,0.69297534,9.503725,0.43909569526389863,FALSE,old
b312,0,Lenski strains,REL606,2,(x=73.54 y=118.77),4,1,1.1048813,1.8836099,4.425443,0.64620006,9.248993,0.41183530545422636,FALSE,old
b313,0,Lenski strains,REL606,2,(x=90.56 y=116.14),4,1,1.092025,1.7978544,4.2853837,0.6825732,9.002822,0.43858280882696693,FALSE,old
b314,0,Lenski strains,REL606,2,(x=92.39 y=115.62),4,1,1.1150906,1.8297758,4.3476825,0.6829926,8.992326,0.4469186706670831,FALSE,old
b315,0,Lenski strains,REL606,2,(x=100.77 y=54.47),4,1,1.240439,2.0858054,4.8366747,0.65019345,9.302558,0.4616975713507354,FALSE,old
b316,0,Lenski strains,REL606,2,(x=102.35 y=55.90),4,1,1.3300546,2.146442,4.9506264,0.6880323,9.395752,0.5320291570031387,FALSE,old
b318,0,Lenski strains,REL606,2,(x=9.81 y=1.41),5,1,2.5240865,3.7382305,8.313694,0.70501876,7.000912,0.9728951662129459,FALSE,old
b319,0,Lenski strains,REL606,2,(x=9.24 y=18.89),5,1,1.7678703,2.6841493,6.102798,0.70911187,7.1929936,0.706699528513853,FALSE,old
b320,0,Lenski strains,REL606,2,(x=14.19 y=104.23),5,1,1.6545331,2.6635795,5.990335,0.67164993,7.7115192,0.6291442527732617,FALSE,old
b321,0,Lenski strains,REL606,2,(x=20.37 y=128.69),5,1,1.67585,2.4796886,5.705872,0.7352179,8.107241,0.7018235092831474,FALSE,old
b322,0,Lenski strains,REL606,2,(x=20.26 y=78.51),5,1,1.9297609,2.8749804,6.50335,0.71865296,7.9348803,0.7774490692494833,FALSE,old
b323,0,Lenski strains,REL606,2,(x=22.10 y=51.71),5,1,1.7820559,2.6675477,6.0830746,0.71966434,7.49317,0.7233871393597282,FALSE,old
b325,0,Lenski strains,REL606,2,(x=25.74 y=38.36),5,1,2.347589,3.4206126,7.582863,0.72994995,7.6136017,0.9543082531591899,FALSE,old
b326,0,Lenski strains,REL606,2,(x=27.02 y=51.07),5,1,1.6157281,2.4802306,5.6828823,0.7076022,7.3959594,0.6502330389698603,FALSE,old
b329,0,Lenski strains,REL606,2,(x=32.85 y=61.54),5,1,1.332607,2.1914716,5.035233,0.6718301,7.7858787,0.5179089122001775,FALSE,old
b330,0,Lenski strains,REL606,2,(x=35.58 y=56.08),5,1,2.4243484,4.1478896,8.978062,0.60749197,7.250407,0.8015062151814094,FALSE,old
b331,0,Lenski strains,REL606,2,(x=34.80 y=45.21),5,1,1.4634856,2.0942764,4.98424,0.7740186,7.710454,0.6569546867545363,FALSE,old
b332,0,Lenski strains,REL606,2,(x=36.55 y=88.34),5,1,1.9629414,2.9709299,6.6459827,0.70872563,8.054697,0.7813530364686847,FALSE,old
b333,0,Lenski strains,REL606,2,(x=37.90 y=93.46),5,1,1.6567547,2.5523386,5.8250732,0.70357764,8.022188,0.6615474027329875,FALSE,old
b334,0,Lenski strains,REL606,2,(x=38.15 y=28.61),5,1,1.5777738,2.3595276,5.4373994,0.738335,7.636774,0.6734891389491197,FALSE,old
b335,0,Lenski strains,REL606,2,(x=39.92 y=38.75),5,1,1.4487859,2.2871196,5.2409797,0.70031065,7.657428,0.58731211553409,FALSE,old
b336,0,Lenski strains,REL606,2,(x=41.21 y=60.88),5,1,1.8402399,3.0075612,6.683864,0.6506243,7.5140185,0.666612809850365,FALSE,old
b337,0,Lenski strains,REL606,2,(x=42.29 y=72.35),5,1,2.149168,3.2950327,7.3034687,0.693737,7.9481277,0.8303249099520283,FALSE,old
b338,0,Lenski strains,REL606,2,(x=44.84 y=90.77),5,1,2.3163939,3.7778296,8.206439,0.64401037,7.6104946,0.82040199619336,FALSE,old
b339,0,Lenski strains,REL606,2,(x=47.15 y=79.77),5,1,1.869639,2.8609505,6.4433045,0.7011017,7.8901143,0.7363274759021765,FALSE,old
b340,0,Lenski strains,REL606,2,(x=48.64 y=25.22),5,1,1.6032972,2.5120616,5.694295,0.6961101,7.4316845,0.6373599605622248,FALSE,old
b341,0,Lenski strains,REL606,2,(x=51.26 y=69.96),5,1,1.3589813,2.2310905,5.142457,0.66114485,7.809519,0.5106331999124991,FALSE,old
b342,0,Lenski strains,REL606,2,(x=51.15 y=28.06),5,1,1.8502129,2.866659,6.4467664,0.6904391,7.618578,0.715525989445387,FALSE,old
b343,0,Lenski strains,REL606,2,(x=52.33 y=62.72),5,1,1.6989156,2.728686,6.1265454,0.6680087,7.6738386,0.6375531888813696,FALSE,old
b344,0,Lenski strains,REL606,2,(x=53.74 y=87.56),5,1,1.6200765,2.6681588,5.983829,0.6519429,7.8107624,0.5937852648223565,FALSE,old
b345,0,Lenski strains,REL606,2,(x=58.00 y=41.05),5,1,1.6691383,2.7434552,6.166078,0.6470697,7.2773156,0.601448744428993,FALSE,old
b346,0,Lenski strains,REL606,2,(x=60.41 y=33.16),5,1,2.7151265,4.33916,9.3935585,0.6498716,7.433143,0.9595318684156439,FALSE,old
b347,0,Lenski strains,REL606,2,(x=59.44 y=75.91),5,1,1.3013172,2.054019,4.7937393,0.7072816,7.957294,0.5380068421927316,FALSE,old
b348,0,Lenski strains,REL606,2,(x=61.13 y=19.19),5,1,1.684027,2.5012624,5.7557664,0.7316034,7.3634567,0.7009859400001688,FALSE,old
b349,0,Lenski strains,REL606,2,(x=62.23 y=102.75),5,1,1.7660328,2.7466395,6.181427,0.6944695,7.832598,0.6935960923291271,FALSE,old
b350,0,Lenski strains,REL606,2,(x=62.23 y=94.74),5,1,1.5597656,2.481819,5.6496687,0.683488,7.884105,0.6070584595100228,FALSE,old
b351,0,Lenski strains,REL606,2,(x=65.27 y=4.29),5,1,1.9512196,3.2077825,7.042148,0.64613575,7.224887,0.7012148060621071,FALSE,old
b352,0,Lenski strains,REL606,2,(x=66.14 y=70.01),5,1,1.6265047,2.5098958,5.760651,0.6996,7.8507433,0.6432116705846568,FALSE,old
b353,0,Lenski strains,REL606,2,(x=67.37 y=62.78),5,1,2.2765017,3.632074,7.941289,0.6584252,7.539104,0.8244535630696054,FALSE,old
b354,0,Lenski strains,REL606,2,(x=75.12 y=72.48),5,1,2.1148531,3.4010694,7.446264,0.66213125,7.696404,0.7807325514526908,FALSE,old
b355,0,Lenski strains,REL606,2,(x=74.71 y=38.18),5,1,1.4526618,2.4083023,5.477748,0.6498925,7.5274377,0.5325895893094192,FALSE,old
b356,0,Lenski strains,REL606,2,(x=75.86 y=121.37),5,1,1.8029,2.868672,6.4195027,0.67292565,7.473953,0.6801640633296167,FALSE,old
b357,0,Lenski strains,REL606,2,(x=76.30 y=12.92),5,1,1.2024847,1.8364313,4.429238,0.73502576,7.4503307,0.5194914787113942,FALSE,old
b358,0,Lenski strains,REL606,2,(x=80.28 y=45.93),5,1,2.0590796,3.2248514,7.1510777,0.67789817,7.5085297,0.7759562805868134,FALSE,old
b359,0,Lenski strains,REL606,2,(x=81.44 y=17.62),5,1,2.235286,3.4966738,7.68226,0.67584693,7.448601,0.8362775389652688,FALSE,old
b360,0,Lenski strains,REL606,2,(x=90.30 y=5.34),5,1,1.409839,2.203694,5.093809,0.70761245,7.6501036,0.5777511816704822,FALSE,old
b361,0,Lenski strains,REL606,2,(x=92.56 y=113.67),5,1,1.7042093,2.7082725,6.098182,0.6778648,7.4665713,0.6515941061224889,FALSE,old
b362,0,Lenski strains,REL606,2,(x=97.79 y=36.24),5,1,1.9462094,3.1801562,7.025183,0.64716434,7.510016,0.6973908286629616,FALSE,old
b363,0,Lenski strains,REL606,2,(x=98.94 y=95.99),5,1,1.4584281,2.31731,5.343041,0.68417805,7.7506623,0.5679642913315133,FALSE,old
b364,0,Lenski strains,REL606,2,(x=102.55 y=18.45),5,1,1.6303805,2.4674063,5.6737475,0.716768,7.7054653,0.6637377331133794,FALSE,old
b365,0,Lenski strains,REL606,2,(x=104.95 y=65.28),5,1,1.4569156,2.300198,5.3026514,0.6903419,7.8288903,0.5739741199193427,FALSE,old
b366,0,Lenski strains,REL606,2,(x=106.66 y=112.84),5,1,2.317528,4.05142,8.743972,0.5953179,7.167513,0.7518025114822334,FALSE,old
b367,0,Lenski strains,REL606,2,(x=109.59 y=118.77),5,1,1.3506625,2.243166,5.148946,0.65475297,7.5862904,0.5035179879721909,FALSE,old
b368,0,Lenski strains,REL606,2,(x=111.65 y=18.27),5,1,3.403314,5.297193,11.277843,0.6662185,7.5049767,1.2310559609278988,FALSE,old
b369,0,Lenski strains,REL606,2,(x=112.76 y=106.56),5,1,2.6873343,4.5180793,9.66722,0.6178575,7.5947933,0.903086015585593,FALSE,old
b370,0,Lenski strains,REL606,2,(x=113.73 y=37.49),5,1,2.136028,3.453137,7.530676,0.6550262,7.5131407,0.7757642717951984,FALSE,old
b371,0,Lenski strains,REL606,2,(x=115.36 y=32.00),5,1,1.9809968,3.114851,6.901815,0.6810595,7.8443327,0.7564949088712459,FALSE,old
b372,0,Lenski strains,REL606,2,(x=116.32 y=127.40),5,1,1.3211688,2.1308923,4.9334116,0.688815,7.7029834,0.5293772997048765,FALSE,old
b373,0,Lenski strains,REL606,2,(x=117.31 y=26.53),5,1,1.789382,2.9661477,6.570101,0.64273554,7.5317364,0.6415876935180469,FALSE,old
b374,0,Lenski strains,REL606,2,(x=117.08 y=122.68),5,1,1.54275,2.4548192,5.596916,0.6831092,7.3025937,0.5997888699498282,FALSE,old
b375,0,Lenski strains,REL606,2,(x=121.57 y=1.97),5,1,2.238822,3.5805242,7.8323464,0.65815246,7.599546,0.81207895052207,FALSE,old
b376,0,Lenski strains,REL606,2,(x=123.11 y=63.03),5,1,1.5351875,2.5474274,5.7684956,0.64528656,7.446137,0.5553997469336157,FALSE,old
b377,0,Lenski strains,REL606,2,(x=126.48 y=121.82),5,1,1.545775,2.7386472,6.072697,0.60398555,7.3262877,0.5231037196355056,FALSE,old
b378,0,Lenski strains,REL606,2,(x=127.44 y=85.07),5,1,1.957175,3.3203928,7.276684,0.6215928,7.044115,0.6717381848786255,FALSE,old
b379,0,Lenski strains,REL606,2,(x=9.21 y=43.69),5,1,1.2582109,2.115053,4.859821,0.6538325,7.497379,0.4734268504647372,FALSE,old
b380,0,Lenski strains,REL606,2,(x=9.90 y=45.66),5,1,1.1472312,1.907736,4.466171,0.66856706,7.403356,0.44648497431762624,FALSE,old
b381,0,Lenski strains,REL606,2,(x=21.48 y=88.54),5,1,1.6611977,2.7245433,6.094724,0.6542713,7.620324,0.6106720975311255,FALSE,old
b383,0,Lenski strains,REL606,2,(x=20.66 y=99.54),5,1,1.0710391,1.7051723,4.1375546,0.7084081,8.028309,0.4480576822324436,FALSE,old
b384,0,Lenski strains,REL606,2,(x=22.18 y=100.69),5,1,1.1853273,2.006027,4.67436,0.64601296,7.764032,0.43834681744881343,FALSE,old
b385,0,Lenski strains,REL606,2,(x=22.21 y=106.45),5,1,1.3033023,2.193459,5.066057,0.64195454,7.524296,0.4733002049463286,FALSE,old
b386,0,Lenski strains,REL606,2,(x=23.05 y=104.57),5,1,1.1863672,1.981107,4.628234,0.663421,7.6165843,0.45654646458328657,FALSE,old
b388,0,Lenski strains,REL606,2,(x=26.59 y=87.29),5,1,1.2606688,1.9366037,4.620961,0.72212726,7.96127,0.5287700630243889,FALSE,old
b389,0,Lenski strains,REL606,2,(x=28.56 y=86.95),5,1,1.1896758,1.913042,4.521262,0.6974788,7.8003054,0.48728736495627617,FALSE,old
b390,0,Lenski strains,REL606,2,(x=31.30 y=31.82),5,1,1.9814223,2.9795334,6.667708,0.7153011,7.440984,0.7982237882790237,FALSE,old
b391,0,Lenski strains,REL606,2,(x=33.14 y=32.97),5,1,1.5063555,2.4298937,5.553457,0.6718395,7.4687347,0.5742711058160374,FALSE,old
b392,0,Lenski strains,REL606,2,(x=41.37 y=33.87),5,1,1.3905075,2.2777395,5.200885,0.6658497,7.405536,0.5287557368945252,FALSE,old
b393,0,Lenski strains,REL606,2,(x=41.96 y=36.16),5,1,1.38545,2.3339446,5.2968864,0.64367473,7.2329693,0.5063165045910659,FALSE,old
b394,0,Lenski strains,REL606,2,(x=66.26 y=122.82),5,1,1.9284375,3.159377,6.9603953,0.6478072,7.47206,0.6942111995554869,FALSE,old
b395,0,Lenski strains,REL606,2,(x=69.08 y=121.52),5,1,1.8618875,3.0268543,6.706445,0.6543102,7.443223,0.6785119794621421,FALSE,old
b396,0,Lenski strains,REL606,2,(x=69.12 y=97.42),5,1,2.2063594,3.6196842,7.9740458,0.6348737,7.678589,0.7639131349909939,FALSE,old
b397,0,Lenski strains,REL606,2,(x=69.95 y=96.90),5,1,1.3922563,2.5331523,5.6765704,0.58644444,7.3241825,0.4561562924907899,FALSE,old
b400,0,Lenski strains,REL606,2,(x=96.90 y=77.38),5,1,1.1941187,2.0582166,4.739623,0.63651085,7.472943,0.4366176833606947,FALSE,old
b401,0,Lenski strains,REL606,2,(x=98.06 y=79.19),5,1,1.2678531,2.16527,4.9795833,0.6385261,7.529098,0.46224049427433817,FALSE,old
b405,0,Lenski strains,REL606,2,(x=125.69 y=41.25),5,1,2.0110579,3.3723252,7.4628572,0.62566704,6.9975123,0.691217339764445,FALSE,old
b406,0,Lenski strains,REL606,2,(x=124.35 y=41.20),5,1,1.037575,1.9055921,4.432745,0.5964727,7.5073166,0.3549847598687947,FALSE,old
b407,0,Lenski strains,REL606,2,(x=126.18 y=40.30),5,1,1.0871093,1.9271864,4.4914627,0.6189858,7.237093,0.3866194660626082,FALSE,old
b409,0,Lenski strains,REL606,2,(x=7.20 y=59.90),6,1,1.538697,2.4233558,5.535587,0.6939237,8.76835,0.6109972361341548,FALSE,old
